image,control1,control2,label1,label2,description1,description2,avg,label
image1276.jpg,5.0,2.0,7.4,6.1,Small boy against sumu.,Because size difference,6.75,1
image1262.jpg,1.0,1.0,1.6,1.0,nothing funny,AROUSING FEAR,1.3,0
image1504.jpg,1.0,1.0,7.6,3.2,Terror watchman standing.,Strange tiger position.,5.4,1
image825.jpg,1.0,1.0,9.4,2.0,shadows,playing w/shadows,5.7,1
image1538.jpg,3.0,1.0,4.6,8.0,turkey trot,"priority, cars can wait!",6.3,1
image831.jpg,2.0,1.0,10.0,7.1,idea,The baby's smile.,8.55,1
image776.jpg,5.0,3.0,9.1,1.0,Check it's face out.,A sad cat,5.05,1
image762.jpg,1.0,1.0,1.7,1.7,"Not funny, he looks sad",Ancestory,1.7,0
image992.jpg,8.0,2.0,4.2,7.2,Dog in blanket,Dog dressed like ghost.,5.7,1
image986.jpg,6.0,1.0,3.6,1.0,fish in woods,Because it looks scary.,2.3,0
image1464.jpg,1.0,1.0,2.1,5.1,Rain is sad,Sad but true reality.,3.5999999999999996,0
image1302.jpg,2.0,2.0,8.5,2.7,cell phone was a thing?,Bad photo editing.,5.6,1
image1316.jpg,1.0,1.0,5.3,7.6,Rocket boy like ironman.,boy's attitude,6.449999999999999,1
image979.jpg,2.0,3.0,8.5,4.9,The blood drive is funny,tomato needing the iv,6.7,1
image1470.jpg,3.0,2.0,10.0,7.7,attitude,He's fast now!,8.85,1
image951.jpg,6.0,1.0,6.0,1.0,Look at their funny faces,"Two llamas, nothing more",3.5,0
image789.jpg,4.0,3.0,1.4,1.8,bird's eye,Birds on a fence,1.6,0
image1458.jpg,5.0,1.0,9.0,6.9,Dog doing yoga.,Dog is meditating.,7.95,1
image945.jpg,8.0,2.0,9.1,8.1,pig,Man walking a pig.,8.6,1
image212.jpg,4.0,2.0,5.0,3.9,Whether human is machine?,Blender with forks.,4.45,0
image574.jpg,10.0,3.0,2.2,7.3,Houses are not funny,Garage on second floor.,4.75,0
image560.jpg,2.0,1.0,6.1,1.6,Shake Guns,Gun is not funny,3.8499999999999996,0
image206.jpg,1.0,2.0,7.0,8.5,"love balloons, there fun.",world smiles with you,7.75,1
image33.jpg,6.0,5.0,7.6,1.8,Looks like he's pooping.,The face,4.7,0
image548.jpg,2.0,1.0,10.0,8.0,reality,Marriage means jail.,9.0,1
image1841.jpg,2.0,1.0,10.0,7.4,stomach,His belly.,8.7,1
image1699.jpg,1.0,1.0,1.0,2.0,POVERY,so sad,1.5,0
image1855.jpg,1.0,1.0,1.0,1.3,A soldier praying,soldier mourning,1.15,0
image27.jpg,1.0,1.0,2.5,1.0,Man with many faces,"faceless man,masks unfunn",1.75,0
image1100.jpg,7.0,3.0,7.5,10.0,Horse telling jokes laugh,face,8.75,1
image1666.jpg,3.0,1.0,4.7,1.0,UFO vs PPl who is scarier,nothing funny,2.85,0
image1672.jpg,1.0,1.0,6.1,1.7,"jump in, water is fine",It is just cute,3.9,0
image1114.jpg,1.0,1.0,3.1,1.0,Man on ground,An accident,2.05,0
image1128.jpg,7.0,1.0,5.1,3.3,Idea of falling machine,running people,4.199999999999999,0
image1129.jpg,7.0,3.0,6.5,8.8,"Thirsty,need some water",FUNNY FACE OF MY FRIEND,7.65,1
image1673.jpg,4.0,1.0,3.1,1.6,sureal nature of 2 items,waste,2.35,0
image1115.jpg,2.0,2.0,7.3,1.0,man's face,VISION PROBLEM,4.15,0
image1101.jpg,2.0,4.0,6.1,1.0,Cat with money.,Because I want the money,3.55,0
image1667.jpg,6.0,4.0,6.1,8.2,beauty makeover tips,Face of father,7.1499999999999995,1
image1854.jpg,4.0,7.0,6.1,8.1,"resort ""getaway"" chair",A cat screaming,7.1,1
image26.jpg,7.0,2.0,2.4,6.2,not much funny,Looks like butt.,4.3,0
image32.jpg,1.0,1.0,2.0,1.3,Depressed man,Man is depressed.,1.65,0
image1698.jpg,1.0,1.0,5.1,1.0,serious issue,Heart fingers.,3.05,0
image1840.jpg,1.0,1.0,1.4,1.5,its a witch image,Old lady is scary.,1.45,0
image549.jpg,3.0,1.0,4.2,8.7,image canot be funny,Money helping kid.,6.449999999999999,1
image561.jpg,1.0,1.0,6.0,2.9,Child's messy hands.,panting with watercolor,4.45,0
image207.jpg,2.0,4.0,7.7,5.9,Goats with beards,look funny,6.800000000000001,1
image213.jpg,1.0,1.0,1.7,1.0,deceptive advertising,The power of filtering.,1.35,0
image575.jpg,1.0,1.0,5.7,5.4,kid's face,Little girl's smile.,5.550000000000001,1
image944.jpg,6.0,4.0,8.4,9.7,Donkey's laugh looks real,Looks like hes' laughing.,9.05,1
image1459.jpg,9.0,2.0,7.4,7.5,Mustache on woman face.,Mix of celebrities.,7.45,1
image788.jpg,2.0,1.0,8.2,9.3,Donkey's legs,Animal stops in road.,8.75,1
image950.jpg,1.0,1.0,4.6,6.6,Embracing the sun.,beauty,5.6,1
image1317.jpg,2.0,2.0,7.5,8.4,The creativity,Tower is ice cream.,7.95,1
image1471.jpg,6.0,3.0,5.8,4.4,"been there, done that",room,5.1,1
image978.jpg,7.0,2.0,8.8,4.9,Cute couple.,father-in-law's camera,6.8500000000000005,1
image1465.jpg,4.0,2.0,8.2,8.8,kid looks so serious,Baking career started now,8.5,1
image1303.jpg,1.0,4.0,2.2,1.4,who's blowing?,balloons,1.8,0
image987.jpg,6.0,3.0,8.5,9.8,Moose and babies in pool,LOL funny. Moose family,9.15,1
image993.jpg,9.0,2.0,5.7,8.8,Pure Ice land .,Cars frozen over.,7.25,1
image763.jpg,5.0,3.0,7.6,7.6,He looks so surprised.,Kitten in trouble.,7.6,1
image777.jpg,3.0,2.0,8.8,6.1,Who's holding the bar?,Cat is cute,7.45,1
image830.jpg,3.0,6.0,8.0,8.1,the ufo on sign,The sign.,8.05,1
image1539.jpg,4.0,4.0,6.6,4.9,dog has funny ears,the dog has strange ears.,5.75,1
image824.jpg,1.0,1.0,4.0,1.0,So attention must be paid,nothing funny,2.5,0
image1263.jpg,5.0,2.0,8.1,9.3,Shouldn't it be a horse.,reality,8.7,1
image1505.jpg,6.0,3.0,4.6,8.5,royal photo-op,They stopped the game.,6.55,1
image818.jpg,2.0,1.0,6.8,9.9,girl is so cute,Her mom will be mad,8.35,1
image1511.jpg,5.0,5.0,1.0,9.0,This make police look bad,"No smoking, killing is ok",5.0,1
image1277.jpg,2.0,3.0,9.1,8.1,Pinocchio runs for mayor,Shadow like pinocchio,8.6,1
image1288.jpg,5.0,2.0,2.2,10.0,famous last words shared,the writings,6.1,1
image159.jpg,3.0,4.0,1.7,1.4,pig nose is funny,Pigs are all dirty.,1.5499999999999998,0
image171.jpg,1.0,1.0,7.4,1.0,What are they standing on,nothing funny,4.2,0
image617.jpg,3.0,2.0,1.4,8.6,worked himself to death,reality,5.0,1
image603.jpg,1.0,1.0,1.0,10.0,Harassment isn't funny,couples,5.5,1
image165.jpg,1.0,1.0,9.1,5.0,His expression is funny.,nail bite or fist fight,7.05,1
image1049.jpg,1.0,1.0,8.6,1.7,Funny masks,Just two drama faces.,5.1499999999999995,1
image398.jpg,1.0,2.0,1.8,5.6,nothing funny,Man writing from heart.,3.6999999999999997,0
image1707.jpg,1.0,1.0,4.8,5.2,somewhere under a rainbow,idea,5.0,1
image1061.jpg,5.0,2.0,8.0,7.8,cute outfit,Baby in funny costume.,7.9,1
image1075.jpg,1.0,1.0,4.4,1.8,illusion,blank image,3.1,0
image1713.jpg,5.0,5.0,9.3,8.6,Sloth is funny in pink,Sloth figure skating.,8.95,1
image429.jpg,2.0,1.0,4.3,2.0,Fed up with her wig.,he is trying to hard,3.15,0
image415.jpg,1.0,1.0,8.5,2.7,Ball pass between leg,A very dangerous bowl,5.6,1
image373.jpg,3.0,1.0,1.1,1.8,It's not funny.,shortcut to the hospital,1.4500000000000002,0
image367.jpg,5.0,7.0,8.3,3.4,I will swallow the enemy,Animals hand out,5.8500000000000005,1
image401.jpg,3.0,1.0,10.0,1.0,cat hat,blinded cat,5.5,1
image371.jpg,4.0,1.0,1.0,4.1,woman having a bad day,Scare smoke,2.55,0
image417.jpg,8.0,1.0,7.0,7.4,dads home and not happy.,Funny arm tattoos.,7.2,1
image403.jpg,4.0,2.0,1.6,7.2,I didn't understand,funny image,4.4,0
image365.jpg,2.0,1.0,1.0,7.3,Death is not a joke.,Surgeon wrestling death.,4.15,0
image1088.jpg,2.0,1.0,4.9,5.4,robot,funny face,5.15,1
image359.jpg,3.0,2.0,9.2,2.8,girls attitude,She needs more time,6.0,1
image1063.jpg,1.0,1.0,1.0,8.9,Horrible accident,Tower has fallen down.,4.95,0
image1705.jpg,1.0,1.0,3.2,6.2,Amusing contrast,lady is dancing,4.7,0
image1711.jpg,2.0,1.0,8.3,6.2,ears,Dog has leaf ears.,7.25,1
image1077.jpg,1.0,2.0,5.2,7.9,dollars,no faces,6.550000000000001,1
image1739.jpg,1.0,1.0,1.4,7.9,Rodents are not funny ick,Mouse stealing cheese.,4.65,0
image615.jpg,1.0,1.0,6.9,7.0,This cat eat fish.,fish lover/killer,6.95,1
image173.jpg,2.0,2.0,8.8,7.6,the glasses are so funny.,sunflower,8.2,1
image167.jpg,1.0,3.0,8.7,10.0,size matters,story,9.35,1
image601.jpg,2.0,3.0,6.7,8.9,Now the whole wall is dow,Unexpected consequences.,7.800000000000001,1
image629.jpg,3.0,2.0,8.0,9.4,Heavy work made as dog,dogs face,8.7,1
image1507.jpg,1.0,2.0,7.5,6.6,girl is lifting,Old lady lifting.,7.05,1
image1261.jpg,2.0,1.0,8.3,7.2,dog's face,Dog hates vegetable.,7.75,1
image1275.jpg,1.0,2.0,2.4,6.3,dangerous,"car, rain and people",4.35,0
image1513.jpg,3.0,4.0,6.7,2.4,fish dont need to bathe.,Bubbles,4.55,0
image832.jpg,4.0,4.0,10.0,7.4,reality,Peeing on a child.,8.7,1
image1249.jpg,2.0,2.0,2.3,4.7,Guy with a weird grin.,A happy face,3.5,0
image198.jpg,1.0,2.0,8.1,9.1,Only 1 gift so many ppl.,pizza man,8.6,1
image826.jpg,2.0,1.0,8.7,2.5,Had to be one scary movie,enjoying a film,5.6,1
image761.jpg,1.0,1.0,1.0,7.5,nothing funny,the billboard in back,4.25,0
image775.jpg,1.0,1.0,9.0,5.1,He looks so innocent.,face,7.05,1
image985.jpg,2.0,1.0,6.6,2.1,Boy is happy  with pet,muddy buddy & muddy buddy,4.35,0
image1498.jpg,1.0,2.0,3.2,1.9,upside down,Little girl is swimming.,2.55,0
image749.jpg,2.0,3.0,7.8,10.0,fretting zoo feeding time,Face,8.9,1
image991.jpg,3.0,4.0,8.7,4.6,Mr.Bean,Mr. Bean's true,6.6499999999999995,1
image1473.jpg,1.0,2.0,8.0,8.4,Are they drunk?,Peeing in kilts.,8.2,1
image1315.jpg,1.0,2.0,3.6,6.8,Live action cartoon,Falling through ceiling.,5.2,1
image1301.jpg,1.0,1.0,4.2,7.9,Hammerhead,Hammer for head.,6.050000000000001,1
image1467.jpg,1.0,1.0,7.7,1.7,animal is so cute,mouse,4.7,0
image946.jpg,1.0,1.0,10.0,6.9,Editing,Snake ate the man,8.45,1
image1329.jpg,2.0,3.0,8.7,3.6,I'm with stoopid,Happy fingers,6.1499999999999995,1
image952.jpg,4.0,3.0,1.0,3.8,He is troubled,Hands on head,2.4,0
image205.jpg,1.0,2.0,8.2,7.8,That is one tall man.,love perspective shots,8.0,1
image18.jpg,2.0,4.0,8.6,4.6,drought dehydration,Funny fruit,6.6,1
image563.jpg,2.0,3.0,1.8,8.0,stressed for them,Mars expedition 1923,4.9,0
image577.jpg,2.0,1.0,1.9,1.0,nothing funny,nothing funny,1.45,0
image211.jpg,1.0,1.0,7.4,5.5,How's he talking.,Man's mouth taped up.,6.45,1
image239.jpg,1.0,1.0,1.0,9.3,The elderly man is so sad,Man's thinking brain.,5.15,1
image24.jpg,1.0,1.0,6.3,7.4,guy is helping,Dog being walked.,6.85,1
image1856.jpg,1.0,2.0,4.4,3.7,lithium-ion battery,"A special vehicle,",4.050000000000001,0
image1842.jpg,2.0,2.0,7.5,8.1,Expression is funny.,crown from sign on head,7.8,1
image30.jpg,2.0,3.0,4.0,1.4,Kids smiling,Kids are blurry.,2.7,0
image1117.jpg,2.0,1.0,9.0,7.7,too much water.,naughty play of siblings.,8.35,1
image1671.jpg,2.0,2.0,1.8,7.0,People in mask,Statue wearing face mask.,4.4,0
image1665.jpg,2.0,1.0,4.4,1.6,masks,Mask smiling,3.0,0
image1103.jpg,6.0,2.0,6.6,7.2,crocodile,Face & bunny ears,6.9,1
image1659.jpg,4.0,3.0,7.5,1.8,It's feeding time,Birds are just eating.,4.65,0
image588.jpg,3.0,5.0,10.0,3.5,leg,toys are funny,6.75,1
image589.jpg,2.0,2.0,1.0,1.0,only her looks on mind,Lady looking in a mirror,1.0,0
image1658.jpg,2.0,1.0,5.2,1.8,Both checking phones,reality,3.5,0
image1664.jpg,2.0,1.0,2.5,3.1,She's having a good time.,smile,2.8,0
image1102.jpg,8.0,4.0,7.0,6.7,breed used for hunting,a cute dog custome,6.85,1
image1116.jpg,10.0,4.0,4.8,7.1,Who's holding the phone,Doll wrapped in blanket.,5.949999999999999,1
image1670.jpg,7.0,8.0,9.2,1.0,Watch out kids behind.,Chld could have been hurt,5.1,1
image1843.jpg,9.0,5.0,6.1,8.2,Grabbing squirrel butt,Squirrels are climbing.,7.1499999999999995,1
image31.jpg,10.0,6.0,1.0,1.4,End result is death.,Sheep fall off cliff.,1.2,0
image25.jpg,2.0,3.0,2.4,1.0,opening for exterminator,two people talking,1.7,0
image238.jpg,1.0,1.0,3.8,1.5,Waiting with hope.,Woman is praying.,2.65,0
image1857.jpg,2.0,3.0,1.0,7.7,This falling is not funny,Stepping on the moon.,4.35,0
image576.jpg,2.0,1.0,6.6,8.4,ground control,helmet,7.5,1
image210.jpg,6.0,3.0,6.6,8.4,happy & you know it clap,face,7.5,1
image19.jpg,3.0,2.0,3.4,2.6,needs stronger lenses,a cute child,3.0,0
image204.jpg,2.0,3.0,7.6,7.4,Wife looks nervous.,married to electrical app,7.5,1
image562.jpg,2.0,3.0,5.1,1.7,Dreaming,Single flower growing.,3.4,0
image953.jpg,1.0,2.0,4.2,1.4,Flip flops not funny,The men are angry.,2.8,0
image947.jpg,1.0,1.0,2.0,1.7,pricky,Covering the plant.,1.85,0
image1328.jpg,3.0,3.0,7.7,1.0,Man has big dreams.,Dreaming w/good life.,4.35,0
image1300.jpg,2.0,1.0,7.5,5.7,He's taking himself out.,I feel so naked,6.6,1
image1466.jpg,6.0,3.0,1.0,9.9,I hate dogs.,Funny cute dog.,5.45,1
image1472.jpg,2.0,3.0,1.0,7.4,Boring binder clips,Clips for phone stand.,4.2,0
image1314.jpg,1.0,3.0,8.7,2.6,Looks like Bowser/ mario.,rock/punk chicken,5.6499999999999995,1
image990.jpg,1.0,3.0,3.3,6.1,fun,Women are happy.,4.699999999999999,0
image748.jpg,3.0,1.0,1.0,1.6,Dog's serious face.,Dog is sad.,1.3,0
image1499.jpg,5.0,6.0,3.2,1.0,The chicken is prey,Survival is not funny.,2.1,0
image984.jpg,4.0,3.0,8.9,4.4,rat on cat,Sneaky mouse,6.65,1
image774.jpg,2.0,5.0,7.8,4.6,What is the cat doing.,cats leg,6.199999999999999,1
image760.jpg,2.0,3.0,6.5,6.4,Lecherous leer,Big boobs,6.45,1
image199.jpg,1.0,2.0,7.0,6.3,thought balloon shapes,People are conformed.,6.65,1
image1248.jpg,2.0,1.0,2.8,1.0,2nd tail is shorter.,Just 2 zebras,1.9,0
image827.jpg,1.0,1.0,1.0,7.3,not funny at all,Looks like putin,4.15,0
image833.jpg,4.0,1.0,5.5,1.9,image can not be funny,Astronaut is sad.,3.7,0
image1274.jpg,3.0,6.0,9.7,7.4,very true,Mom's pushing kids.,8.55,1
image1512.jpg,4.0,2.0,8.4,8.1,where is the computer,Police playing solitaire.,8.25,1
image1506.jpg,2.0,1.0,7.3,1.0,They are not related,stuffy,4.15,0
image1260.jpg,2.0,4.0,1.0,9.5,Reality of cell phones,swimming against the tide,5.25,1
image628.jpg,4.0,2.0,5.0,6.7,Weird guy,Thinking while kissing.,5.85,1
image166.jpg,2.0,1.0,5.4,5.3,Three bunnies,Bunnies are adorable.,5.35,1
image600.jpg,2.0,4.0,6.1,6.1,turbulence ahead,Dog food on a plane.,6.1,1
image614.jpg,2.0,3.0,3.0,5.4,mouth,Woman spitting water,4.2,0
image172.jpg,2.0,2.0,2.6,7.2,Smiley Plaster,It is very creative.,4.9,0
image1738.jpg,2.0,2.0,5.9,6.4,fake teeth,DENTISTS CHECKUP BILLS,6.15,1
image1710.jpg,3.0,5.0,6.9,2.7,Guy with head down hole.,He is lying down,4.800000000000001,0
image1076.jpg,1.0,2.0,7.7,4.4,shoes,Broken shoe,6.050000000000001,1
image1062.jpg,1.0,1.0,7.2,1.7,Cute line of bags.,Shopping bags on wheels.,4.45,0
image1704.jpg,3.0,5.0,5.3,7.8,More cute than funny.,The chick's hair is wild.,6.55,1
image358.jpg,1.0,1.0,8.1,2.6,The  legs couldn't move .,The kid looks sad.,5.35,1
image1089.jpg,1.0,4.0,6.2,7.1,graffiti w sense of humor,the figures,6.65,1
image402.jpg,1.0,3.0,5.1,5.1,school bus looks real.,toy bus made it slightly,5.1,1
image364.jpg,1.0,1.0,8.5,6.6,Very funny face,Tom Selleck charactiture.,7.55,1
image370.jpg,1.0,1.0,4.0,1.0,I read jokes at work too.,Not funny. Serious moment,2.5,0
image416.jpg,1.0,1.0,1.4,1.9,Not funny by cutting,Angel is creepy.,1.65,0
image1788.jpg,3.0,1.0,1.0,4.8,nothing funny,She runs out of her shoe.,2.9,0
image459.jpg,7.0,2.0,6.4,7.1,Small boy laughing.,The baby's smile is cute.,6.75,1
image317.jpg,3.0,3.0,2.4,4.8,tree,funny man,3.5999999999999996,0
image471.jpg,6.0,5.0,4.1,8.1,doused foul-smell perfume,MY FRIENDS,6.1,1
image465.jpg,6.0,7.0,6.8,4.8,Banana as a phone.,banana on a phone is funn,5.8,1
image303.jpg,4.0,2.0,1.7,3.2,too dark,Plain shadows of people.,2.45,0
image1039.jpg,1.0,1.0,8.7,1.0,image is funny.,Many secrets,4.85,0
image1005.jpg,1.0,1.0,1.3,1.0,nothing funny,LONELY DOG,1.15,0
image1763.jpg,6.0,2.0,1.9,8.1,powerful eggs,eggs,5.0,1
image1777.jpg,7.0,2.0,10.0,7.3,cat eating banana,Cat's funny eyes.,8.65,1
image1011.jpg,7.0,2.0,4.4,10.0,The Naked and the Deed,writings,7.2,1
image897.jpg,4.0,1.0,7.3,4.4,Now feeling warm.,Dog is cute,5.85,1
image129.jpg,4.0,1.0,1.4,2.9,nothing funny,bats are cute,2.15,0
image883.jpg,6.0,1.0,6.3,3.3,A door against the masses,man pushing door,4.8,0
image673.jpg,6.0,7.0,7.8,7.1,Potatoes with eyes/faces,Potatoes with eyes.,7.449999999999999,1
image115.jpg,5.0,4.0,2.1,1.0,size difference,The shadow,1.55,0
image101.jpg,7.0,3.0,10.0,7.7,funny,Skydiving in flippers.,8.85,1
image7.jpg,3.0,2.0,7.7,8.5,I liked the impish look.,face,8.1,1
image667.jpg,3.0,1.0,8.4,2.4,Hope a car don't hit him.,Man reading about nature,5.4,1
image854.jpg,8.0,2.0,6.9,7.8,Dog door horse neck.,Horse ripping a door.,7.35,1
image1549.jpg,2.0,3.0,1.6,3.1,Boy looks sad.,Angry child is not funny,2.35,0
image698.jpg,7.0,2.0,7.7,1.0,There expression is funny,nothing funny,4.35,0
image840.jpg,3.0,1.0,2.2,7.1,nothing funny,Books raining letters.,4.65,0
image1561.jpg,1.0,1.0,1.7,1.1,buildings,there is no funny content,1.4,0
image868.jpg,7.0,1.0,6.9,7.3,face,Nose looks so funny,7.1,1
image1207.jpg,7.0,1.0,8.0,5.2,horse guffaws in response,donkey's face,6.6,1
image1213.jpg,5.0,4.0,2.7,5.3,Pic is little of funny,Dog pulling a girl.,4.0,0
image1575.jpg,6.0,1.0,6.6,1.0,Pigs face,Might be farm pigs.,3.8,0
image1398.jpg,7.0,8.0,2.0,1.0,more scary than fun,Reckless,1.5,0
image707.jpg,6.0,7.0,5.6,6.2,data may lie. momentarily,the writings,5.9,1
image713.jpg,3.0,1.0,9.1,3.2,Monkey scratching itself,Monkey is thinking.,6.15,1
image920.jpg,3.0,1.0,2.4,1.9,The rings are undignified,Its an AI generated image,2.15,0
image1429.jpg,5.0,3.0,8.9,2.7,He looks like a grandpa.,face,5.800000000000001,1
image934.jpg,1.0,1.0,1.6,10.0,It's not funny being poor,Dad's Pants,5.8,1
image1415.jpg,6.0,1.0,1.8,6.4,nothing funny,Cat riding a cat.,4.1000000000000005,0
image1373.jpg,6.0,1.0,2.7,1.1,face,Not funny,1.9000000000000001,0
image1367.jpg,1.0,1.0,2.0,1.4,sadness,depressed girl,1.7,0
image908.jpg,4.0,1.0,1.0,1.7,nothing funny,The product of the pipe.,1.35,0
image1401.jpg,7.0,1.0,9.0,8.3,Entertainment for patient,story,8.65,1
image42.jpg,3.0,2.0,6.6,7.9,the looks on their faces,Annoyed kids,7.25,1
image539.jpg,2.0,1.0,2.2,2.3,nothing funny,Face masks drying.,2.25,0
image1830.jpg,6.0,2.0,8.3,1.5,Cow's position,Scared bull in store,4.9,0
image1824.jpg,1.0,1.0,1.8,1.0,nothing funny,No winter yet,1.4,0
image56.jpg,6.0,2.0,4.3,6.5,Way he walks,Wild monkey,5.4,1
image263.jpg,6.0,1.0,9.0,8.3,how doctors behave,Man sitting on money.,8.65,1
image505.jpg,4.0,1.0,1.6,8.0,smile when heart breaks,Happy face,4.8,0
image511.jpg,7.0,1.0,6.9,6.2,Where is he leading them.,Emotion,6.550000000000001,1
image1818.jpg,3.0,2.0,6.0,1.7,cutness,jewel in form of a sloth,3.85,0
image277.jpg,6.0,3.0,10.0,4.9,face,cat playing with paper,7.45,1
image81.jpg,5.0,2.0,9.6,4.7,tongue out emoji,It's more cute than funny,7.15,1
image1159.jpg,6.0,2.0,6.3,9.0,squirrel is yelling at me,rat face,7.65,1
image95.jpg,6.0,6.0,8.3,7.1,face,Very big head,7.7,1
image288.jpg,5.0,5.0,2.0,1.4,nothing funny,Balloons are not funny.,1.7,0
image1171.jpg,7.0,7.0,7.3,7.5,Stop or my mommy will sho,Gun shot or cat claws?,7.4,1
image1617.jpg,7.0,5.0,3.7,8.3,This is cute and funny.,cutness,6.0,1
image1603.jpg,1.0,1.0,1.6,1.8,nothing funny,Spider is scary.,1.7000000000000002,0
image1165.jpg,1.0,1.0,8.5,2.9,remind me of old days,crypto accepted,5.7,1
image1602.jpg,1.0,1.0,2.6,1.7,She looks so intense.,Girl making crafts.,2.15,0
image1164.jpg,4.0,2.0,1.0,1.0,nothing funny,A mommy isn't funny.,1.0,0
image1170.jpg,6.0,3.0,5.3,7.6,Kind of relatable,Her look of concern,6.449999999999999,1
image1616.jpg,1.0,5.0,4.5,1.9,gridlock equals deadlock,mom and dad's attitude,3.2,0
image289.jpg,7.0,6.0,4.7,7.9,take a little off the top,Pencil is stylist.,6.300000000000001,1
image94.jpg,2.0,1.0,1.0,7.7,Nothing interesting,Cat stopping alarm.,4.35,0
image1158.jpg,7.0,3.0,8.4,2.5,dog using computer,A dog working,5.45,1
image80.jpg,6.0,1.0,9.5,1.8,Close-up of dog's nose,nothing funny,5.65,1
image1819.jpg,6.0,1.0,1.3,1.0,she is talented not funny,Just sport,1.15,0
image510.jpg,6.0,1.0,1.0,1.5,This is unbelievable,"Turtle not funny,",1.25,0
image276.jpg,6.0,3.0,1.6,7.3,nothing funny,Bricked over window.,4.45,0
image262.jpg,4.0,1.0,9.0,1.6,She doesn't like the cake,nothing funny,5.3,1
image504.jpg,2.0,1.0,2.1,9.1,It isn't funny.,3 birds on a rock,5.6,1
image1825.jpg,6.0,5.0,7.2,8.7,He's gonna hurt himself.,cut's sitting branch,7.949999999999999,1
image57.jpg,1.0,1.0,1.0,4.9,iron fist sad,story,2.95,0
image43.jpg,6.0,1.0,2.0,3.1,dog's face,This dog is too adorable.,2.55,0
image1831.jpg,3.0,2.0,6.7,3.0,He looks happy,Lady shocked by stranger,4.85,0
image538.jpg,8.0,6.0,2.2,8.9,Man lying down,Man is peeing.,5.550000000000001,1
image1366.jpg,7.0,2.0,2.4,1.8,smoking-road to nowhere,man smoking,2.1,0
image1400.jpg,7.0,2.0,5.4,9.9,Hair,has no hair,7.65,1
image909.jpg,1.0,1.0,1.1,3.1,killed by hand sanitizer,Ball,2.1,0
image1414.jpg,8.0,8.0,6.2,1.0,modern hieroglyphics,Do not understand it,3.6,0
image1372.jpg,4.0,1.0,1.7,2.1,nothing funny,Koala in a tree.,1.9,0
image935.jpg,6.0,3.0,8.5,7.2,mouth,Squirrel is surprised.,7.85,1
image1428.jpg,6.0,6.0,1.6,1.0,nothing funny,Just a horse.,1.3,0
image921.jpg,7.0,1.0,8.9,8.0,when man is drunk,Lost in the shuffle,8.45,1
image712.jpg,1.0,1.0,2.1,1.4,jury duty,Justice under attack.,1.75,0
image706.jpg,8.0,3.0,7.3,2.0,He's slinging how fun.,falling boy,4.65,0
image1399.jpg,2.0,1.0,10.0,1.8,Reality,Dead people on ground.,5.9,1
image1212.jpg,7.0,2.0,8.1,3.6,That's how I feel.,deer drinking coffee,5.85,1
image1574.jpg,6.0,1.0,2.3,8.4,Conductor on a stand.,He is the boss,5.35,1
image869.jpg,5.0,1.0,7.4,7.6,clouds over head funny.,Heads in the clouds,7.5,1
image1560.jpg,5.0,7.0,6.2,5.1,cuteness,His outfit,5.65,1
image1206.jpg,5.0,1.0,1.0,5.1,Not funny but cute.,Squirrel eating nut,3.05,0
image841.jpg,7.0,7.0,7.5,7.9,Buck dressed as boss,Man has deer head.,7.7,1
image699.jpg,6.0,2.0,8.4,9.1,Blinking eye in money.,Eyes,8.75,1
image1548.jpg,7.0,1.0,7.9,6.1,Glasses on the dog.,Dog reads with glasses,7.0,1
image855.jpg,2.0,1.0,8.0,8.7,rat doodle,Mirror shows inner look.,8.35,1
image6.jpg,1.0,4.0,4.2,2.8,new Olympic sport,Man swimming against,3.5,0
image100.jpg,8.0,6.0,2.7,7.8,change pay upgrade change,Evolution of storage.,5.25,1
image666.jpg,6.0,1.0,5.5,3.8,Box face,Smiling connected box,4.65,0
image672.jpg,6.0,3.0,9.8,10.0,cereal for bfast tomorrow,eggs,9.9,1
image114.jpg,6.0,8.0,2.0,1.6,nothing funny,Cat looks serious.,1.8,0
image882.jpg,5.0,1.0,7.3,1.0,chocolate covering animal,A sad baker,4.15,0
image896.jpg,2.0,3.0,5.8,3.3,good at hide-and-seek,face,4.55,0
image128.jpg,3.0,1.0,1.0,1.6,Girl's action is normal,Girl is inspecting.,1.3,0
image1776.jpg,1.0,2.0,7.5,1.6,stand your ground/hot tub,not a funny picture,4.55,0
image1010.jpg,1.0,1.0,1.0,2.0,Person blur,Just a staircase.,1.5,0
image1004.jpg,1.0,1.0,5.0,6.5,"behing unstoppable, funny",Smile,5.75,1
image1762.jpg,1.0,1.0,3.2,1.6,image was not funny,Woman is sad.,2.4000000000000004,0
image1038.jpg,6.0,9.0,10.0,7.3,the other woman,girl looks weird,8.65,1
image464.jpg,4.0,4.0,7.3,3.2,There going to take it.,Just puppies playing.,5.25,1
image302.jpg,7.0,3.0,9.7,7.9,old lady with money,Old lady is styling.,8.8,1
image316.jpg,2.0,1.0,1.5,1.0,not funny.,not funny,1.25,0
image470.jpg,10.0,5.0,9.0,8.3,Idea,Cat is grumpy.,8.65,1
image458.jpg,10.0,7.0,7.8,4.6,Check his eyes out.,An astonished dog,6.199999999999999,1
image1789.jpg,2.0,1.0,1.0,2.0,Boring handshake,Shake hands with robot.,1.5,0
